"Fromid","relationship_type","toid"
"522","Impact","111"
"522","Impact","424"
"522","Impact","2719"
"522","Impact","2788"
"522","Impact","4363"
"522","Impact","4365"
"522","Impact","4767"
"522","Impact","6280"
"522","Is_Member_Of","7"
"522","Operate_In","1"
"522","Operate_In","668"
"522","Participates_In","234"
"522","Participates_In","11262"
"522","Positive_Impact_On","2525"
"522","Raise","91"
"522","Relate_To","3"
"522","Relate_To","111"
"522","Relate_To","169"
"522","Relate_To","291"
"522","Relate_To","354"
"522","Relate_To","692"
"522","Relate_To","1417"
"522","Relate_To","4363"
"522","Relate_To","11262"
"522","Relate_To","13004"
"523","Control","745"
"523","Control","1837"
"523","Decrease","1155"
"523","Has","2651"
"523","Has","10910"
"523","Has","12552"
"523","Introduce","5423"
"523","Is_Member_Of","10669"
"523","Operate_In","1"
"523","Operate_In","388"
"523","Operate_In","6984"
"523","Operate_In","9685"
"523","Operate_In","11105"
"523","Raise","1796"
"523","Relate_To","1"
"523","Relate_To","18"
"523","Relate_To","19"
"523","Relate_To","745"
"523","Relate_To","1472"
"523","Relate_To","4432"
"523","Relate_To","12548"
"524","Announce","9603"
"524","Control","896"
"524","Control","1084"
"524","Control","2266"
"524","Control","5183"
"524","Control","5510"
"524","Impact","2178"
"524","Operate_In","1"
"524","Operate_In","7"
"524","Relate_To","54"
"525","Control","26"
"525","Control","233"
"525","Control","2127"
"525","Control","2875"
"525","Control","4517"
"525","Has","1178"
"525","Has","2514"
"525","Has","5628"
"525","Has","6328"
"525","Introduce","5321"
"525","Invests_In","464"
"525","Operate_In","1"
"525","Operate_In","26"
"525","Operate_In","2396"
"525","Operate_In","5816"
"525","Operate_In","8230"
"525","Raise","3589"
"525","Relate_To","15"
"525","Relate_To","159"
"525","Relate_To","2478"
"525","Relate_To","2660"
"525","Relate_To","11141"
"526","Operate_In","26"
"526","Relate_To","26"
"526","Relate_To","332"
"527","Control","3"
"527","Control","1084"
"527","Control","3354"
"527","Control","3399"
"527","Control","3532"
"527","Decrease","1560"
"527","Decrease","2217"
"527","Decrease","3035"
"527","Has","3035"
"527","Has","11725"
"527","Impact","291"
"527","Impact","4785"
"527","Impact","5120"
"527","Impact","8355"
"527","Invests_In","4149"
"527","Negative_Impact_On","18"
"527","Operate_In","1"
"527","Operate_In","291"
"527","Operate_In","567"
"527","Operate_In","2147"
"527","Operate_In","4149"
"527","Operate_In","4785"
"527","Operate_In","11274"
"527","Produce","301"
"527","Produce","2751"
"527","Raise","9"
"527","Raise","2217"
"528","Announce","4320"
"528","Control","9"
"528","Control","20"
"528","Control","915"
"528","Control","1555"
"528","Control","3342"
"528","Control","4034"
"528","Control","4508"
"528","Control","6136"
"528","Control","9493"
"528","Has","5237"
"528","Has","10938"
"528","Impact","10608"
"528","Invests_In","30"
"528","Invests_In","203"
"528","Operate_In","1"
"528","Operate_In","339"
"528","Operate_In","472"
"528","Operate_In","721"
"528","Operate_In","928"
"528","Operate_In","1796"
"528","Operate_In","2438"
"528","Operate_In","3342"
"528","Operate_In","4034"
"528","Operate_In","4320"
"528","Operate_In","5203"
"528","Participates_In","5819"
"528","Produce","4034"
"528","Produce","4320"
"528","Raise","30"
"528","Relate_To","20"
"528","Relate_To","99"
"528","Relate_To","530"
"528","Relate_To","957"
"528","Relate_To","3943"
"529","Announce","1679"
"529","Control","410"
"529","Control","2424"
"529","Control","2453"
"529","Control","3451"
"529","Control","10156"
"529","Control","10382"
"529","Decrease","2217"
"529","Has","10382"
"529","Impact","5637"
"529","Invests_In","10382"
"529","Operate_In","1"
"529","Operate_In","2815"
"529","Operate_In","8561"
"529","Operate_In","10356"
"529","Operate_In","11223"
"529","Raise","111"
"529","Raise","10571"
"529","Relate_To","10382"
"530","Control","399"
"530","Control","567"
"530","Control","1247"
"530","Control","6738"
"530","Control","9736"
"530","Control","11008"
"530","Has","98"
"530","Has","721"
"530","Impact","1"
"530","Impact","82"
"530","Impact","4864"
"530","Impact","5954"
"530","Invests_In","15"
"530","Invests_In","82"
"530","Invests_In","162"
"530","Invests_In","1095"
"530","Invests_In","1160"
"530","Invests_In","1314"
"530","Is_Member_Of","129"
"530","Is_Member_Of","2357"
"530","Is_Member_Of","3027"
"530","Operate_In","2"
"530","Operate_In","36"
"530","Operate_In","339"
"530","Operate_In","430"
"530","Operate_In","567"
"530","Operate_In","721"
"530","Operate_In","2534"
"530","Operate_In","3403"
"530","Operate_In","3490"
"530","Operate_In","4365"
"530","Operate_In","8271"
"530","Operate_In","12029"
"530","Operate_In","12927"
"530","Produce","2751"
"530","Relate_To","339"
"530","Relate_To","528"
"530","Relate_To","634"
"530","Relate_To","957"
"530","Relate_To","1739"
"530","Relate_To","7279"
"531","Announce","10460"
"531","Control","2"
"531","Control","40"
"531","Control","48"
"531","Control","52"
"531","Control","392"
"531","Control","3912"
"531","Control","4744"
"531","Control","9239"
"531","Control","11375"
"531","Control","11681"
"531","Introduce","9693"
"531","Operate_In","2"
"531","Relate_To","11681"
"532","Decrease","316"
"532","Impact","1"
"532","Impact","98"
"532","Impact","111"
"532","Impact","400"
"532","Impact","532"
"532","Impact","692"
"532","Impact","874"
"532","Impact","1104"
"532","Impact","1736"
"532","Impact","2244"
"532","Impact","2566"
"532","Impact","3926"
"532","Impact","5570"
"532","Impact","5971"
"532","Negative_Impact_On","176"
"532","Negative_Impact_On","316"
"532","Negative_Impact_On","494"
"532","Negative_Impact_On","5889"
"532","Negative_Impact_On","10728"
"532","Positive_Impact_On","111"
"532","Positive_Impact_On","316"
"532","Positive_Impact_On","483"
"532","Relate_To","316"
"532","Relate_To","621"
"532","Relate_To","883"
"532","Relate_To","1206"
"532","Relate_To","1354"
"532","Relate_To","2244"
"532","Relate_To","2849"
"533","Control","3"
"533","Control","234"
"533","Control","2648"
"533","Control","6930"
"533","Control","10635"
"533","Impact","111"
"533","Is_Member_Of","3"
"533","Is_Member_Of","894"
"533","Is_Member_Of","2648"
"533","Negative_Impact_On","1143"
"533","Operate_In","894"
"533","Relate_To","98"
"533","Relate_To","111"
"533","Relate_To","283"
"533","Relate_To","894"
"533","Relate_To","1000"
"533","Relate_To","1736"
"533","Relate_To","2648"
"533","Relate_To","2852"
"533","Relate_To","3451"
"533","Relate_To","6280"
"533","Relate_To","8545"
"533","Relate_To","11632"
"533","Relate_To","12527"
"533","Relate_To","12945"
"535","Control","1152"
"535","Control","1472"
"535","Control","2217"
"535","Control","7313"
"535","Control","13542"
"535","Impact","2"
"535","Impact","24"
"535","Impact","1887"
"535","Impact","8707"
"535","Invests_In","2"
"535","Operate_In","1"
"535","Operate_In","2"
"535","Operate_In","559"
"535","Operate_In","2088"
"535","Operate_In","8981"
"535","Operate_In","11409"
"535","Raise","2"
"535","Raise","2745"
"535","Raise","4468"
"535","Raise","7150"
"535","Raise","11107"
"535","Raise","11868"
"535","Relate_To","2"
"535","Relate_To","1472"
"535","Relate_To","3035"
"535","Relate_To","5254"
"535","Relate_To","11547"
"536","Control","78"
"536","Control","198"
"536","Control","567"
"536","Control","787"
"536","Control","862"
"536","Control","2267"
"536","Control","10031"
"536","Has","10031"
"536","Impact","862"
"536","Impact","1472"
"536","Invests_In","139"
"536","Invests_In","310"
"536","Invests_In","484"
"536","Invests_In","862"
"536","Invests_In","4839"
"536","Invests_In","10031"
"536","Operate_In","1"
"536","Operate_In","73"
"536","Operate_In","269"
"536","Operate_In","354"
"536","Operate_In","567"
"536","Operate_In","721"
"536","Operate_In","2902"
"536","Operate_In","3578"
"536","Operate_In","6110"
"536","Operate_In","6962"
"536","Relate_To","99"
"536","Relate_To","148"
"536","Relate_To","554"
"536","Relate_To","612"
"536","Relate_To","957"
"536","Relate_To","1314"
"536","Relate_To","4447"
"536","Relate_To","8131"
"537","Announce","1347"
"537","Announce","1916"
"537","Control","1"
"537","Control","7"
"537","Control","26"
"537","Control","160"
"537","Control","1347"
"537","Control","3765"
"537","Control","7437"
"537","Has","0"
"537","Has","1"
"537","Has","7"
"537","Has","61"
"537","Has","160"
"537","Has","5858"
"537","Has","6142"
"537","Impact","3159"
"537","Invests_In","32"
"537","Is_Member_Of","160"
"537","Is_Member_Of","314"
"537","Is_Member_Of","649"
"537","Is_Member_Of","3335"
"537","Is_Member_Of","4457"
"537","Operate_In","1"
"537","Operate_In","7"
"537","Operate_In","160"
"537","Participates_In","5033"
"537","Relate_To","0"
"537","Relate_To","1"
"537","Relate_To","7"
"537","Relate_To","13"
"537","Relate_To","32"
"537","Relate_To","50"
"537","Relate_To","61"
"537","Relate_To","114"
"537","Relate_To","126"
"537","Relate_To","160"
"537","Relate_To","224"
"537","Relate_To","232"
"537","Relate_To","350"
"537","Relate_To","609"
"537","Relate_To","1261"
"537","Relate_To","1989"
"537","Relate_To","2765"
"537","Relate_To","6662"
"537","Relate_To","7158"
"537","Relate_To","7743"
"537","Relate_To","10782"
"538","Announce","657"
"538","Control","49"
"538","Control","90"
"538","Control","143"
"538","Has","337"
"538","Impact","90"
"538","Impact","120"
"538","Impact","1437"
"538","Impact","2644"
"538","Impact","3110"
"538","Is_Member_Of","7"
"538","Is_Member_Of","770"
"538","Operate_In","7"
"538","Operate_In","90"
"538","Operate_In","337"
"538","Participates_In","90"
"538","Positive_Impact_On","917"
"538","Relate_To","0"
"538","Relate_To","1"
"538","Relate_To","6"
"538","Relate_To","7"
"538","Relate_To","23"
"538","Relate_To","90"
"538","Relate_To","114"
"538","Relate_To","143"
"538","Relate_To","179"
"538","Relate_To","194"
"538","Relate_To","337"
"538","Relate_To","458"
"538","Relate_To","499"
"538","Relate_To","584"
"538","Relate_To","657"
"538","Relate_To","3110"
"538","Relate_To","4255"
"538","Relate_To","5292"
"538","Relate_To","6509"
"538","Relate_To","8889"
"538","Relate_To","9359"
"538","Relate_To","11291"
"538","Relate_To","11655"
"539","Control","78"
"539","Control","1302"
"539","Control","1700"
"539","Control","3787"
"539","Control","6341"
"539","Control","7089"
"539","Has","4171"
"539","Has","10183"
"539","Impact","51"
"539","Impact","159"
"539","Impact","6104"
"539","Impact","7910"
"539","Impact","8934"
"539","Is_Member_Of","564"
"539","Is_Member_Of","1869"
"539","Operate_In","1"
"539","Operate_In","2"
"539","Operate_In","13"
"539","Operate_In","14"
"539","Operate_In","28"
"539","Operate_In","33"
"539","Operate_In","40"
"539","Operate_In","159"
"539","Operate_In","281"
"539","Operate_In","474"
"539","Operate_In","559"
"539","Operate_In","564"
"539","Operate_In","783"
"539","Operate_In","1700"
"539","Operate_In","2262"
"539","Operate_In","2441"
"539","Operate_In","3477"
"539","Operate_In","7884"
"539","Produce","1607"
"539","Raise","13211"
"539","Relate_To","1"
"539","Relate_To","48"
"539","Relate_To","80"
"539","Relate_To","107"
"539","Relate_To","163"
"539","Relate_To","572"
"539","Relate_To","813"
"539","Relate_To","1066"
"539","Relate_To","1205"
"539","Relate_To","2035"
"539","Relate_To","6104"
"539","Relate_To","6163"
"539","Relate_To","7590"
"540","Control","2089"
"540","Control","3464"
"540","Control","4406"
"540","Control","7290"
"540","Control","11545"
"540","Has","540"
"540","Impact","2"
"540","Negative_Impact_On","58"
"540","Operate_In","2"
"540","Operate_In","7"
"540","Operate_In","108"
"540","Operate_In","357"
"540","Operate_In","8261"
"540","Participates_In","52"
"540","Relate_To","0"
"540","Relate_To","1"
"540","Relate_To","2"
"540","Relate_To","196"
"540","Relate_To","357"
"540","Relate_To","603"
"540","Relate_To","852"
"540","Relate_To","1044"
"540","Relate_To","2048"
"540","Relate_To","2089"
"540","Relate_To","3437"
"540","Relate_To","4406"
"540","Relate_To","6971"
"540","Relate_To","7044"
"541","Control","3"
"541","Control","25"
"541","Control","91"
"541","Control","98"
"541","Control","111"
"541","Control","142"
"541","Control","234"
"541","Control","256"
"541","Control","483"
"541","Control","494"
"541","Control","1027"
"541","Control","3877"
"541","Control","4979"
"541","Control","7738"
"541","Control","10514"
"541","Control","11854"
"541","Has","10"
"541","Has","142"
"541","Has","234"
"541","Has","283"
"541","Has","634"
"541","Has","792"
"541","Has","847"
"541","Has","3877"
"541","Has","4280"
"541","Has","11632"
"541","Introduce","234"
"541","Operate_In","1"
"541","Operate_In","3"
"541","Operate_In","25"
"541","Operate_In","396"
"541","Operate_In","522"
"541","Operate_In","634"
"541","Operate_In","2023"
"541","Operate_In","2535"
"541","Produce","234"
"541","Produce","3009"
"541","Relate_To","91"
"541","Relate_To","234"
"541","Relate_To","283"
"541","Relate_To","692"
"541","Relate_To","4365"
"541","Relate_To","6683"
"541","Relate_To","8105"
"541","Relate_To","10356"
"542","Announce","2117"
"542","Announce","9700"
"542","Control","950"
"542","Control","7570"
"542","Has","1656"
"542","Invests_In","15"
"542","Invests_In","1666"
"542","Operate_In","1"
"542","Operate_In","2"
"542","Operate_In","14"
"542","Operate_In","15"
"542","Operate_In","29"
"542","Operate_In","40"
"542","Operate_In","50"
"542","Operate_In","53"
"542","Operate_In","69"
"542","Operate_In","80"
"542","Operate_In","159"
"542","Operate_In","291"
"542","Operate_In","312"
"542","Operate_In","1532"
"542","Operate_In","4365"
"542","Operate_In","5762"
"542","Operate_In","12722"
"542","Produce","3814"
"542","Relate_To","2"
"542","Relate_To","6"
"542","Relate_To","15"
"542","Relate_To","48"
"542","Relate_To","53"
"542","Relate_To","2659"
"542","Relate_To","5762"
"542","Relate_To","10571"
"543","Announce","7605"
"543","Control","93"
"543","Control","391"
"543","Control","3377"
"543","Control","3440"
"543","Control","4149"
"543","Control","6830"
"543","Control","7585"
"543","Control","11231"
"543","Control","12925"
"543","Has","567"
"543","Has","1153"
"543","Has","1244"
"543","Has","1977"
"543","Has","11249"
"543","Has","13343"
"543","Is_Member_Of","391"
"543","Is_Member_Of","6830"
"543","Is_Member_Of","12925"
"543","Negative_Impact_On","831"
"543","Operate_In","391"
"543","Operate_In","4255"
"543","Operate_In","6830"
"543","Operate_In","8983"
"543","Raise","177"
"543","Raise","391"
"543","Raise","876"
"543","Relate_To","831"
"543","Relate_To","1770"
"543","Relate_To","6830"
"543","Relate_To","8244"
"544","Announce","4276"
"544","Control","387"
"544","Control","1572"
"544","Control","3035"
"544","Control","3787"
"544","Control","3933"
"544","Control","4276"
"544","Control","10070"
"544","Control","10725"
"544","Control","11274"
"544","Decrease","3035"
"544","Decrease","10571"
"544","Impact","98"
"544","Impact","559"
"544","Impact","1906"
"544","Invests_In","5507"
"544","Invests_In","13395"
"544","Operate_In","1"
"544","Operate_In","2"
"544","Operate_In","462"
"544","Operate_In","482"
"544","Operate_In","559"
"544","Operate_In","1136"
"544","Operate_In","1557"
"544","Operate_In","1869"
"544","Operate_In","3443"
"544","Operate_In","6345"
"544","Operate_In","8953"
"544","Positive_Impact_On","1882"
"544","Produce","1849"
"544","Produce","6175"
"544","Raise","189"
"544","Raise","544"
"544","Raise","2217"
"544","Raise","7150"
"544","Relate_To","2"
"544","Relate_To","7"
"544","Relate_To","11"
"544","Relate_To","20"
"544","Relate_To","387"
"544","Relate_To","661"
"544","Relate_To","2534"
"544","Relate_To","3457"
"544","Relate_To","9714"
"545","Announce","1435"
"545","Announce","1804"
"545","Announce","3387"
"545","Control","682"
"545","Control","3520"
"545","Control","3814"
"545","Control","8521"
"545","Has","5104"
"545","Has","9650"
"545","Introduce","796"
"545","Invests_In","120"
"545","Invests_In","2044"
"545","Is_Member_Of","7"
"545","Is_Member_Of","90"
"545","Is_Member_Of","183"
"545","Is_Member_Of","682"
"545","Is_Member_Of","3110"
"545","Participates_In","682"
"545","Raise","3547"
"545","Relate_To","19"
"545","Relate_To","27"
"545","Relate_To","49"
"545","Relate_To","50"
"545","Relate_To","194"
"545","Relate_To","370"
"545","Relate_To","680"
"545","Relate_To","2313"
"545","Relate_To","3110"
"545","Relate_To","3520"
"545","Relate_To","4126"
"545","Relate_To","4394"
"545","Relate_To","7256"
"545","Relate_To","8166"
"545","Relate_To","8695"
"546","Control","8"
"546","Control","11"
"546","Control","78"
"546","Control","669"
"546","Control","957"
"546","Control","1769"
"546","Control","1996"
"546","Control","8240"
"546","Decrease","11"
"546","Impact","4405"
"546","Introduce","1238"
"546","Introduce","4167"
"546","Operate_In","1"
